Tribunal;Codigo orgao;Municipio;UF;Nome orgao;Grau;CP_Dec_2023;CP_Dec_2024;%CP;Sus_Dec_2023;Sus_Dec_2024;%Sus;CN_12_meses;Tbaix_12_meses;Desp_12_meses;DecInc_12_meses;SentCM_12_meses;SentSM_12_meses;ProcSM100_Dec_2024;Conc100_Dec_2024;TPSent_12_meses;TPCPL_Dec_2024;TC_Dec_2024;IAD_12_meses;TPSent_12_meses_num;TPCPL_Dec_2024_num
TJSP;9978;OSASCO;SP;04 CIVEL DE OSASCO;G1, JE;9.668;10.016;3,6%;2.763;3.226;16,8%;4.224;3.877;6.788;15.23;2.616;1.116;1.189;168.0;1 ano e 4 meses;2 anos e 7 meses;64%;92%;16.0;31.0
TJSP;10567;SAO PAULO;SP;03 CIVEL DE CENTRAL;G1, JE;13.517;14.398;6,5%;5.433;6.125;12,7%;5.602;4.585;17.366;18.467;3.462;952.0;1.739;78.0;1 ano e 1 Mes;2 anos e 7 meses;64%;82%;13.0;31.0
TJSP;9469;CAMPINAS;SP;01 VARA DA FAZENDA PUBLICA DE CAMPINAS;G1, JE;8.182;8.427;3%;1.17;882.0;-24,6%;5.137;5.187;12.488;5.061;3.587;175.0;1.201;71.0;1 ano e 11 meses;2 anos e 7 meses;59%;101%;23.0;31.0
TJSP;18232;SAO PAULO;SP;VARA JUIZADO ESPECIAL CIVEL DE BUTANTA;G1, JE;5.154;5.95;15,4%;279.0;355.0;27,2%;3.942;3.064;91.0;12.917;2.421;715.0;1.533;10.0;10 meses;2 anos e 7 meses;65%;78%;10.0;31.0
TJSP;9293;ARACATUBA;SP;02 CIVEL DE ARACATUBA;G1, JE;9.012;9.443;4,8%;1.936;2.177;12,4%;3.117;2.5;6.827;9.782;1.772;364.0;740.0;222.0;1 ano e 10 meses;2 anos e 7 meses;74%;80%;22.0;31.0
TJSP;9558;DIADEMA;SP;02 CIVEL DE DIADEMA;G1, JE;7.971;8.559;7,4%;4.181;4.627;10,7%;3.525;2.813;13.1;7.015;2.097;455.0;801.0;48.0;1 ano e 1 Mes;2 anos e 7 meses;58%;80%;13.0;31.0
TJSP;70875;SAO PAULO;SP;28ª CÂMARA DE DIREITO PRIVADO;G2;10.125;11.021;8,8%;2.181;2.336;7,1%;10.451;9.311;10.386;10.964;749.0;641.0;1.573;2.109;6 meses;2 anos e 7 meses;48%;89%;6.0;31.0
TJSP;10413;SAO PAULO;SP;05 FAMILIA SUCESSOES DE SANTO AMARO;G1;6.202;6.663;7,4%;271.0;281.0;3,7%;3.411;2.918;1.099;15.754;2.171;776.0;1.004;121.0;1 ano e 10 meses;2 anos e 7 meses;69%;86%;22.0;31.0
TJSP;10362;SAO JOSE DOS CAMPOS;SP;07 CIVEL DE SAO JOSE DOS CAMPOS;G1, JE;11.410;11.654;2,1%;4.882;5.787;18,5%;4.034;3.563;2.562;13.601;2.354;617.0;307.0;41.0;1 ano e 7 meses;2 anos e 7 meses;62%;88%;19.0;31.0
TJSP;9672;GUARULHOS;SP;JURI DE GUARULHOS;G1, JE;405;375.0;-7,4%;67.0;67.0;0%;127.0;176.0;1.011;1.137;85.0;55.0;101.0;4.0;1 ano e 3 meses;2 anos e 7 meses;64%;139%;15.0;31.0
TJSP;10191;RIO CLARO;SP;01 CIVEL DE RIO CLARO;G1, JE;6.331;6.421;1,4%;1.862;1.79;-3,9%;2.674;2.581;8.415;7.729;1.633;469.0;434.0;84.0;2 anos;2 anos e 7 meses;64%;97%;24.0;31.0
TJSP;10401;SAO PAULO;SP;01 CIVEL DE SANTO AMARO;G1, JE;17.644;19.092;8,2%;11.079;11.889;7,3%;6.836;5.437;248.0;41.517;4.279;1.385;2.669;20.0;8 meses;2 anos e 7 meses;56%;80%;8.0;31.0
TJSP;71079;SAO PAULO;SP;19º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;36;31.0;-13,9%;0.0;0.0;0%;26.0;34.0;25.0;90.0;0.0;12.0;5.0;2.0;7 meses;2 anos e 7 meses;48%;131%;7.0;31.0
TJSP;9601;FRANCA;SP;01 CRIMINAL DE FRANCA;G1, JE;1.073;1.285;19,8%;250.0;309.0;23,6%;1.433;1.282;4.399;2.029;783.0;1.0;253.0;10.0;5 meses;2 anos e 7 meses;43%;89%;5.0;31.0
TJSP;10509;SAO PAULO;SP;02 CRIMINAL DE CENTRAL;G1, JE;2.591;2.459;-5,1%;880.0;985.0;11,9%;771.0;1.053;3.992;3.232;1.065;5.0;185.0;22.0;2 anos;2 anos e 7 meses;58%;137%;24.0;31.0
TJSP;10728;TAUBATE;SP;01 CIVEL DE TAUBATE;G1, JE;6.414;6.873;7,2%;1.935;2.088;7,9%;3.042;2.598;14.171;4.531;1.662;397.0;961.0;58.0;1 ano e 3 meses;2 anos e 7 meses;65%;85%;15.0;31.0
TJSP;10445;SAO PAULO;SP;INFANCIA JUVENTUDE DE SAO MIGUEL PAULISTA;G1, JE;1.577;1.677;6,3%;4.0;5.0;25%;919.0;733.0;3.948;4.127;357.0;67.0;307.0;56.0;1 ano e 9 meses;2 anos e 7 meses;70%;80%;21.0;31.0
TJSP;9639;GUARATINGUETA;SP;02 CUMULATIVA DE GUARATINGUETA;G1, JE;5.275;4.985;-5,5%;818.0;1.043;27,5%;2.28;2.667;11.077;6.859;1.335;554.0;964.0;36.0;1 ano e 7 meses;2 anos e 7 meses;60%;117%;19.0;31.0
TJSP;59197;SANTA RITA DO PASSA QUATRO;SP;02 CUMULATIVA DE SANTA RITA DO PASSA QUATRO;G1, JE;3.761;3.471;-7,7%;1.11;1.283;15,6%;988.0;1.259;1.882;4.952;828.0;284.0;441.0;8.0;2 anos e 3 meses;2 anos e 7 meses;63%;127%;27.0;31.0
TJSP;10722;TATUI;SP;01 CRIMINAL DE TATUI;G1, JE;1.440;1.41;-2,1%;481.0;462.0;-4%;557.0;561.0;3.137;1.455;504.0;86.0;261.0;8.0;1 ano e 9 meses;2 anos e 7 meses;63%;101%;21.0;31.0
TJSP;9640;GUARATINGUETA;SP;03 CUMULATIVA DE GUARATINGUETA;G1, JE;4.084;4.155;1,7%;692.0;784.0;13,3%;1.971;1.968;3.248;11.752;1.123;281.0;621.0;41.0;1 ano e 5 meses;2 anos e 7 meses;63%;100%;17.0;31.0
TJSP;10298;SAO BERNARDO DO CAMPO;SP;05 CRIMINAL DE SAO BERNARDO DO CAMPO;G1, JE;830;739.0;-11%;291.0;249.0;-14,4%;358.0;423.0;739.0;1.324;369.0;0.0;182.0;10.0;1 ano e 9 meses;2 anos e 6 meses;54%;118%;21.0;30.0
TJSP;10780;VOTORANTIM;SP;01 CIVEL DE VOTORANTIM;G1, JE;23.008;24.934;8,4%;13.474;14.745;9,4%;5.473;3.489;1.976;13.739;2.366;968.0;1.497;18.0;3 anos;2 anos e 6 meses;74%;64%;36.0;30.0
TJSP;74698;CASA BRANCA;SP;VARA PLANTÃO DA 43ª C J - CASA BRANCA;G1, JE;275;330.0;20%;72.0;122.0;69,4%;320.0;2.0;17.0;297.0;1.0;0.0;85.0;1.0;0 anos;2 anos e 6 meses;99%;1%;0.0;30.0
TJSP;17937;OLIMPIA;SP;CRIMINAL DE OLIMPIA;G1, JE;5.858;5.96;1,7%;663.0;899.0;35,6%;1.794;1.884;934.0;6.05;2.443;35.0;885.0;50.0;2 anos e 7 meses;2 anos e 6 meses;73%;105%;31.0;30.0
TJSP;71088;SAO PAULO;SP;8º GRUPO DE CÂMARAS DE DIREITO PÚBLICO;G2;82;74.0;-9,8%;4.0;4.0;0%;43.0;49.0;59.0;164.0;1.0;2.0;13.0;15.0;10 meses;2 anos e 6 meses;59%;114%;10.0;30.0
TJSP;10288;SAO BERNARDO DO CAMPO;SP;05 CIVEL DE SAO BERNARDO DO CAMPO;G1, JE;9.826;10.464;6,5%;5.069;5.631;11,1%;3.896;3.187;15.376;7.595;2.367;664.0;661.0;20.0;1 ano e 3 meses;2 anos e 6 meses;60%;82%;15.0;30.0
TJSP;10752;TUPÃ;SP;03 CIVEL DE TUPA;G1, JE;9.569;8.405;-12,2%;3.632;2.195;-39,6%;2.809;5.111;11.673;8.157;3.016;1.321;1.14;25.0;3 anos e 2 meses;2 anos e 6 meses;55%;182%;38.0;30.0
TJSP;10385;SAO PAULO;SP;04 CIVEL DE SANTANA;G1, JE;14.014;15.066;7,5%;6.402;6.989;9,2%;4.716;3.653;2.663;19.504;2.207;830.0;1.885;37.0;1 ano e 5 meses;2 anos e 6 meses;69%;77%;17.0;30.0
TJSP;10418;SAO PAULO;SP;01 CIVEL DE JABAQUARA;G1, JE;19.424;19.659;1,2%;6.726;7.993;18,8%;7.133;7.106;444.0;36.084;4.354;2.041;4.023;36.0;10 meses;2 anos e 6 meses;62%;100%;10.0;30.0
TJSP;10474;SAO PAULO;SP;01 CIVEL DE VILA PRUDENTE;G1, JE;13.804;15.152;9,8%;6.364;7.185;12,9%;4.026;2.854;4.339;19.902;2.123;807.0;755.0;62.0;1 ano e 5 meses;2 anos e 6 meses;73%;71%;17.0;30.0
TJSP;9714;ITANHAEM;SP;03 CUMULATIVA DE ITANHAEM;G1, JE;6.679;7.683;15%;956.0;1.143;19,6%;3.412;2.283;14.023;5.857;1.522;408.0;1.672;132.0;1 ano e 6 meses;2 anos e 6 meses;74%;67%;18.0;30.0
TJSP;9653;GUARUJA;SP;03 CIVEL DE GUARUJA;G1, JE;8.588;8.812;2,6%;3.962;4.587;15,8%;3.212;2.929;18.018;5.104;1.943;547.0;654.0;14.0;1 ano e 1 Mes;2 anos e 6 meses;59%;91%;13.0;30.0
TJSP;10537;SAO PAULO;SP;31 CRIMINAL DE CENTRAL;G1, JE;2.518;2.277;-9,6%;431.0;660.0;53,1%;796.0;1.144;6.38;5.276;1.017;1.0;145.0;6.0;1 ano e 9 meses;2 anos e 6 meses;59%;144%;21.0;30.0
TJSP;10019;PARAGUACU PAULISTA;SP;03 CUMULATIVA DE PARAGUACU PAULISTA;G1, JE;7.898;5.541;-29,8%;2.764;1.898;-31,3%;1.747;4.169;4.374;6.969;1.404;2.854;327.0;16.0;5 anos e 6 meses;2 anos e 6 meses;46%;239%;66.0;30.0
TJSP;10700;SUZANO;SP;03 CIVEL DE SUZANO;G1, JE;10.295;8.552;-16,9%;2.329;2.929;25,8%;3.352;5.061;3.971;8.961;2.215;989.0;725.0;25.0;1 ano e 7 meses;2 anos e 6 meses;53%;151%;19.0;30.0
TJSP;9922;MOGI DAS CRUZES;SP;04 CIVEL DE MOGI DAS CRUZES;G1, JE;9.466;10.626;12,3%;3.866;4.436;14,7%;3.684;2.482;293.0;19.729;2.046;534.0;1.624;64.0;1 ano e 3 meses;2 anos e 6 meses;71%;67%;15.0;30.0
TJSP;16309;GUARIBA;SP;02 CUMULATIVA DE GUARIBA;G1, JE;9.418;6.608;-29,8%;1.046;663.0;-36,6%;2.608;5.405;7.711;8.194;1.933;2.762;1.737;57.0;3 anos e 2 meses;2 anos e 6 meses;52%;207%;38.0;30.0
TJSP;10403;SAO PAULO;SP;03 CIVEL DE SANTO AMARO;G1, JE;17.882;17.837;-0,3%;7.122;8.058;13,1%;6.051;6.041;12.584;16.017;2.814;1.753;1.236;143.0;1 ano e 3 meses;2 anos e 6 meses;61%;100%;15.0;30.0
TJSP;70879;SAO PAULO;SP;32ª CÂMARA DE DIREITO PRIVADO;G2;8.618;9.206;6,8%;2.19;2.468;12,7%;9.333;8.611;9.617;10.861;881.0;631.0;1.211;1.851;5 meses;2 anos e 6 meses;44%;92%;5.0;30.0
TJSP;10745;TIETE;SP;02 CUMULATIVA DE TIETE;G1, JE;2.902;2.527;-12,9%;886.0;759.0;-14,3%;1.359;1.647;7.381;3.427;1.139;112.0;259.0;18.0;2 anos;2 anos e 6 meses;52%;121%;24.0;30.0
TJSP;9294;ARACATUBA;SP;03 CIVEL DE ARACATUBA;G1, JE;8.680;9.005;3,7%;2.237;2.601;16,3%;3.71;3.286;17.381;7.582;2.041;336.0;636.0;52.0;1 ano e 5 meses;2 anos e 6 meses;65%;89%;17.0;30.0
TJSP;10510;SAO PAULO;SP;03 CRIMINAL DE CENTRAL;G1, JE;1.784;1.888;5,8%;288.0;646.0;124,3%;903.0;928.0;4.416;1.679;984.0;1.0;166.0;1.0;1 ano e 6 meses;2 anos e 6 meses;57%;103%;18.0;30.0
TJSP;74727;OSASCO;SP;VARA PLANTÃO DA 04ª C J - OSASCO;G1, JE;1.109;1.119;0,9%;288.0;428.0;48,6%;1.185;8.0;6.0;1.043;0.0;1.0;242.0;4.0;0 anos;2 anos e 6 meses;99%;1%;0.0;30.0
TJSP;9375;JANDIRA;SP;02 CUMULATIVA DE JANDIRA;G1, JE;6.710;6.745;0,5%;1.055;1.311;24,3%;2.711;2.651;723.0;10.606;1.575;565.0;922.0;12.0;2 anos;2 anos e 6 meses;67%;98%;24.0;30.0
TJSP;10126;PRESIDENTE PRUDENTE;SP;05 CIVEL DE PRESIDENTE PRUDENTE;G1, JE;9.454;10.092;6,7%;3.018;3.098;2,7%;3.55;2.84;22.099;6.353;2.336;485.0;1.344;70.0;1 ano e 5 meses;2 anos e 6 meses;70%;80%;17.0;30.0
TJSP;10823;PAULINIA;SP;01 CUMULATIVA DE PAULINIA;G1, JE;11.482;12.358;7,6%;3.152;3.504;11,2%;4.091;3.393;6.676;10.159;2.624;464.0;2.057;732.0;1 ano e 9 meses;2 anos e 6 meses;72%;83%;21.0;30.0
TJSP;9443;CAFELANDIA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE CAFELANDIA;G1, JE;2.992;2.561;-14,4%;154.0;249.0;61,7%;1.074;1.633;1.489;1.409;990.0;399.0;896.0;12.0;2 anos e 1 Mes;2 anos e 6 meses;59%;152%;25.0;30.0
TJSP;71072;SAO PAULO;SP;12º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;23;43.0;87%;0.0;0.0;0%;26.0;11.0;19.0;83.0;3.0;15.0;5.0;3.0;5 meses;2 anos e 6 meses;80%;42%;5.0;30.0
TJSP;59863;SOROCABA;SP;04 TURMA CIVEL DO COLEGIO RECURSAL DA 19 C.J. - SOROCABA DE SOROCABA;TR;111;77.0;-30,6%;84.0;35.0;-58,3%;2.0;42.0;66.0;4.0;0.0;0.0;12.0;9.0;4 anos e 3 meses;2 anos e 6 meses;25%;2.100%;51.0;30.0
TJSP;10707;TABOAO DA SERRA;SP;03 CIVEL DE TABOAO DA SERRA;G1, JE;10.443;11.507;10,2%;2.958;3.186;7,7%;3.851;2.608;466.0;15.056;1.867;885.0;2.578;35.0;1 ano e 6 meses;2 anos e 6 meses;76%;68%;18.0;30.0
TJSP;10195;RIO CLARO;SP;02 CRIMINAL DE RIO CLARO;G1, JE;1.222;1.215;-0,6%;296.0;262.0;-11,5%;353.0;417.0;1.229;1.328;506.0;2.0;362.0;4.0;1 ano e 9 meses;2 anos e 6 meses;70%;118%;21.0;30.0
TJSP;9747;ITAPORANGA;SP;VARA UNICA DE ITAPORANGA;G1, JE;6.503;7.142;9,8%;956.0;971.0;1,6%;2.424;1.828;3.523;4.547;1.623;277.0;1.911;47.0;2 anos e 3 meses;2 anos e 6 meses;77%;75%;27.0;30.0
TJSP;9641;GUARATINGUETA;SP;04 CUMULATIVA DE GUARATINGUETA;G1, JE;3.645;3.993;9,5%;428.0;509.0;18,9%;1.766;1.444;65.0;11.369;971.0;291.0;311.0;192.0;2 anos;2 anos e 6 meses;71%;82%;24.0;30.0
TJSP;59241;MONTE MOR;SP;SEF DE MONTE MOR;G1;9.624;11.202;16,4%;3.153;2.637;-16,4%;2.257;1.376;2.967;4.169;1.187;159.0;1.35;169.0;7 anos;2 anos e 6 meses;86%;61%;84.0;30.0
TJSP;10309;SAO CAETANO DO SUL;SP;04 CIVEL DE SAO CAETANO DO SUL;G1, JE;5.336;5.702;6,9%;2.757;2.917;5,8%;2.136;1.78;7.077;7.016;1.341;199.0;513.0;32.0;1 ano e 2 meses;2 anos e 6 meses;60%;83%;14.0;30.0
TJSP;70864;SAO PAULO;SP;17ª CÂMARA DE DIREITO PRIVADO;G2;18.584;19.838;6,7%;7.754;9.478;22,2%;19.388;16.509;18.83;20.992;653.0;546.0;1.573;3.957;3 meses;2 anos e 6 meses;39%;85%;3.0;30.0
TJSP;9791;JAGUARIUNA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE JAGUARIUNA;G1, JE;2.468;3.432;39,1%;401.0;419.0;4,5%;1.352;457.0;76.0;2.745;615.0;119.0;1.141;34.0;9 meses;2 anos e 6 meses;87%;34%;9.0;30.0
TJSP;10117;PRESIDENTE BERNARDES;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PRESIDENTE BERNARDES;G1, JE;1.522;1.649;8,3%;499.0;484.0;-3%;1.571;1.45;2.679;4.072;1.148;203.0;440.0;7.0;8 meses;2 anos e 6 meses;44%;92%;8.0;30.0
TJSP;9990;OSASCO;SP;02 FAMILIA SUCESSOES DE OSASCO;G1;6.401;5.827;-9%;484.0;493.0;1,9%;2.921;3.493;13.9;5.788;2.314;611.0;739.0;25.0;1 ano e 10 meses;2 anos e 6 meses;60%;120%;22.0;30.0
TJSP;10211;SANTA BARBARA D'OESTE;SP;01 CRIMINAL DE SANTA BARBARA D OESTE;G1, JE;2.609;2.777;6,4%;462.0;571.0;23,6%;1.029;1.068;4.099;2.548;1.179;5.0;325.0;29.0;2 anos;2 anos e 6 meses;67%;104%;24.0;30.0
TJSP;10076;PIRAJU;SP;02 CUMULATIVA DE PIRAJU;G1, JE;5.523;5.895;6,7%;2.52;2.515;-0,2%;1.895;1.928;8.102;7.377;1.766;578.0;682.0;37.0;4 anos e 2 meses;2 anos e 6 meses;63%;102%;50.0;30.0
TJSP;10291;SAO BERNARDO DO CAMPO;SP;03 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO;G1;10.142;10.873;7,2%;3.384;3.716;9,8%;3.242;2.741;8.11;12.011;2.064;611.0;1.096;116.0;1 ano e 6 meses;2 anos e 6 meses;72%;85%;18.0;30.0
TJSP;10030;PEDREIRA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PEDREIRA;G1, JE;2.921;3.098;6,1%;301.0;352.0;16,9%;1.041;912.0;2.68;2.065;553.0;147.0;281.0;377.0;1 ano e 7 meses;2 anos e 6 meses;75%;88%;19.0;30.0
TJSP;9655;GUARULHOS;SP;01 CIVEL DE GUARULHOS;G1, JE;12.212;13.861;13,5%;3.757;4.245;13%;4.649;2.965;12.891;8.611;1.996;1.229;1.775;73.0;1 ano e 3 meses;2 anos e 6 meses;76%;64%;15.0;30.0
TJSP;59248;AMERICO BRASILIENSE;SP;SEF DE AMERICO BRASILIENSE;G1;9.298;7.805;-16,1%;4.802;4.706;-2%;1.856;3.759;5.917;5.251;1.21;2.655;337.0;1.0;4 anos e 9 meses;2 anos e 6 meses;45%;203%;57.0;30.0
TJSP;10568;SAO PAULO;SP;04 CIVEL DE CENTRAL;G1, JE;14.968;15.783;5,4%;6.2;6.871;10,8%;5.274;4.211;782.0;21.165;2.609;1.011;1.988;61.0;10 meses;2 anos e 6 meses;68%;80%;10.0;30.0
TJSP;12710;ROSEIRA;SP;VARA UNICA DE ROSEIRA;G1, JE;2.212;2.231;0,9%;330.0;343.0;3,9%;1.161;1.131;8.831;2.317;733.0;511.0;371.0;9.0;1 ano e 5 meses;2 anos e 6 meses;62%;97%;17.0;30.0
TJSP;10881;OSASCO;SP;1ª VARA DO JUIZADO ESPECIAL CIVEL DA COMARCA DE OSASCO;G1, JE;12.721;11.83;-7%;3.311;3.684;11,3%;5.772;6.742;2.121;12.105;4.494;1.791;1.9;74.0;1 ano;2 anos e 6 meses;55%;117%;12.0;30.0
TJSP;14324;SAO PAULO;SP;VARA DA REGIAO LESTE 1 DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE PENHA;G1, JE;5.014;4.812;-4%;1.01;938.0;-7,1%;1.959;2.922;10.558;5.174;1.199;10.0;1.097;1.0;2 anos e 5 meses;2 anos e 6 meses;57%;149%;29.0;30.0
TJSP;9414;BOTUCATU;SP;01 CRIMINAL DE BOTUCATU;G1, JE;1.919;1.948;1,5%;413.0;425.0;2,9%;1.135;1.179;2.144;5.686;828.0;55.0;253.0;8.0;1 ano e 8 meses;2 anos e 6 meses;56%;104%;20.0;30.0
TJSP;16395;SAO PAULO;SP;45 CIVEL DE CENTRAL;G1, JE;12.547;14.436;15,1%;5.133;5.482;6,8%;5.168;2.99;13.713;12.488;2.029;649.0;2.064;813.0;1 ano;2 anos e 6 meses;75%;58%;12.0;30.0
TJSP;9292;ARACATUBA;SP;01 CIVEL DE ARACATUBA;G1, JE;8.832;9.392;6,3%;2.72;2.936;7,9%;3.322;2.631;7.267;11.027;1.964;306.0;624.0;54.0;1 ano e 7 meses;2 anos e 6 meses;71%;79%;19.0;30.0
TJSP;13673;VOTORANTIM;SP;VARA CRIMINAL DE VOTORANTIM;G1, JE;3.400;3.519;3,5%;808.0;908.0;12,4%;1.25;1.367;4.28;3.115;1.07;130.0;725.0;90.0;2 anos e 7 meses;2 anos e 6 meses;66%;109%;31.0;30.0
TJSP;9328;ASSIS;SP;02 CIVEL DE ASSIS;G1, JE;5.845;6.733;15,2%;2.311;2.859;23,7%;2.711;1.804;16.02;5.749;1.201;199.0;376.0;11.0;1 ano e 6 meses;2 anos e 6 meses;68%;67%;18.0;30.0
TJSP;82253;SOROCABA;SP;SEF DE SOROCABA;G1;273.503;30.987;-88,7%;13.927;11.988;-13,9%;3.213;252.239;47.02;72.519;83.943;168.55;1.752;32.0;8 anos e 11 meses;2 anos e 6 meses;7%;7.851%;107.0;30.0
TJSP;12719;EMBU DAS ARTES;SP;03 CUMULATIVA DE EMBU DAS ARTES;G1, JE;9.088;10.486;15,4%;776.0;1.171;50,9%;3.974;2.652;6.493;14.589;1.88;671.0;2.441;11.0;1 ano e 9 meses;2 anos e 6 meses;78%;67%;21.0;30.0
TJSP;9802;JAU;SP;01 CIVEL DE JAU;G1, JE;8.219;8.482;3,2%;2.622;2.542;-3,1%;2.794;2.235;6.119;7.98;1.631;553.0;529.0;9.0;1 ano e 6 meses;2 anos e 6 meses;72%;80%;18.0;30.0
TJSP;9383;BAURU;SP;05 CIVEL DE BAURU;G1, JE;6.939;6.342;-8,6%;2.205;2.301;4,4%;3.402;4.102;21.566;6.617;2.52;375.0;642.0;21.0;1 ano;2 anos e 6 meses;49%;121%;12.0;30.0
TJSP;9369;BARUERI;SP;05 CIVEL DE BARUERI;G1, JE;10.843;11.967;10,4%;4.354;4.594;5,5%;4.201;3.047;7.999;12.879;2.277;559.0;867.0;46.0;1 ano e 3 meses;2 anos e 6 meses;71%;73%;15.0;30.0
TJSP;10176;RIBEIRAO PRETO;SP;09 VARA CIVEL DE RIBEIRAO PRETO;G1, JE;15.360;16.232;5,7%;7.211;7.806;8,3%;4.817;3.901;5.974;11.565;2.917;1.068;523.0;68.0;1 ano e 5 meses;2 anos e 6 meses;68%;81%;17.0;30.0
TJSP;10179;RIBEIRAO PRETO;SP;02 FAMILIA SUCESSOES DE RIBEIRAO PRETO;G1, JE;8.646;8.831;2,1%;1.301;1.436;10,4%;2.955;2.809;7.785;9.892;2.115;586.0;869.0;180.0;1 ano e 10 meses;2 anos e 6 meses;72%;95%;22.0;30.0
TJSP;9658;GUARULHOS;SP;04 CIVEL DE GUARULHOS;G1, JE;12.679;13.939;9,9%;4.51;5.309;17,7%;4.766;3.577;13.441;14.307;2.126;695.0;746.0;186.0;1 ano e 3 meses;2 anos e 6 meses;71%;75%;15.0;30.0
TJSP;9427;BRAGANCA PAULISTA;SP;JURI/EXEC./INF.JUV. DE BRAGANCA PAULISTA;G1, JE;3.041;2.998;-1,4%;704.0;640.0;-9,1%;1.226;1.45;4.877;1.739;858.0;280.0;669.0;78.0;1 ano e 11 meses;2 anos e 6 meses;62%;118%;23.0;30.0
TJSP;71064;SAO PAULO;SP;4º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;130;139.0;6,9%;1.0;6.0;500%;82.0;76.0;97.0;483.0;10.0;17.0;19.0;10.0;8 meses;2 anos e 6 meses;63%;93%;8.0;30.0
TJSP;9481;CAMPOS DO JORDAO;SP;SAF DE CAMPOS DO JORDAO;G1;20.608;20.672;0,3%;12.673;13.239;4,5%;2.657;2.437;3.412;7.055;1.11;1.338;1.2;1.0;4 anos e 7 meses;2 anos e 6 meses;74%;92%;55.0;30.0
TJSP;9737;ITAPEVI;SP;01 CIVEL DE ITAPEVI;G1, JE;9.216;10.528;14,2%;1.005;1.374;36,7%;5.135;3.811;9.803;12.862;2.463;1.131;1.55;79.0;1 ano e 7 meses;2 anos e 6 meses;71%;74%;19.0;30.0
TJSP;10690;SUMARE;SP;01 CIVEL DE SUMARE;G1, JE;13.980;11.479;-17,9%;5.106;3.021;-40,8%;3.559;5.254;5.798;10.962;1.857;1.096;1.108;476.0;2 anos e 2 meses;2 anos e 6 meses;61%;148%;26.0;30.0
TJSP;10231;SANTO ANASTACIO;SP;VARA UNICA DE SANTO ANASTACIO;G1, JE;5.183;5.572;7,5%;2.141;2.119;-1%;3.215;3.067;15.425;5.806;2.49;470.0;540.0;7.0;2 anos e 5 meses;2 anos e 6 meses;53%;95%;29.0;30.0
TJSP;77686;MOGI DAS CRUZES;SP;01 FAMILIA E SUCESSOES DE MOGI DAS CRUZES;G1;6.519;6.662;2,2%;1.255;1.559;24,2%;4.172;4.075;9.586;13.586;3.038;753.0;1.688;5.0;9 meses;2 anos e 6 meses;56%;98%;9.0;30.0
TJSP;16966;CAJAMAR;SP;02 CUMULATIVA DE CAJAMAR;G1, JE;15.081;15.9;5,4%;3.86;5.739;48,7%;3.496;2.85;924.0;17.875;2.889;747.0;3.638;43.0;2 anos;2 anos e 6 meses;78%;82%;24.0;30.0
TJSP;9853;LINS;SP;01 CIVEL DE LINS;G1, JE;5.588;5.651;1,1%;1.608;1.805;12,3%;2.456;2.347;3.501;8.441;1.651;431.0;438.0;37.0;1 ano e 1 Mes;2 anos e 6 meses;60%;96%;13.0;30.0
TJSP;10118;PRESIDENTE BERNARDES;SP;VARA UNICA DE PRESIDENTE BERNARDES;G1, JE;2.666;2.816;5,6%;987.0;939.0;-4,9%;1.512;1.414;2.685;7.51;1.067;254.0;451.0;7.0;2 anos e 2 meses;2 anos e 6 meses;57%;94%;26.0;30.0
TJSP;10696;SUMARE;SP;02 CRIMINAL DE SUMARE;G1, JE;3.035;3.065;1%;474.0;430.0;-9,3%;1.11;1.197;2.751;3.565;795.0;115.0;1.043;28.0;1 ano e 11 meses;2 anos e 6 meses;69%;108%;23.0;30.0
TJSP;59226;RIBEIRAO PRETO;SP;DEPARTAMENTO DE EXECUÇÕES CRIMINAIS - 6 RAJ DE RIBEIRAO PRETO;G1;33.692;39.372;16,9%;834.0;1.231;47,6%;11.323;4.996;33.32;70.534;1.145;1.0;20.854;45.0;3 anos e 5 meses;2 anos e 6 meses;89%;44%;41.0;30.0
TJSP;9602;FRANCA;SP;02 CRIMINAL DE FRANCA;G1, JE;1.327;1.337;0,8%;553.0;582.0;5,2%;1.377;1.462;5.295;2.676;725.0;4.0;200.0;11.0;11 meses;2 anos e 6 meses;34%;106%;11.0;30.0
TJSP;9789;PARIQUERA-ACU;SP;VARA UNICA DE PARIQUERA ACU;G1, JE;3.557;3.5;-1,6%;1.156;1.278;10,6%;1.347;1.423;2.511;4.159;981.0;172.0;572.0;26.0;1 ano e 11 meses;2 anos e 5 meses;61%;106%;23.0;29.0
TJSP;10518;SAO PAULO;SP;11 CRIMINAL DE CENTRAL;G1, JE;4.540;2.388;-47,4%;885.0;1.237;39,8%;853.0;2.359;10.606;3.02;1.08;1.0;206.0;14.0;2 anos e 11 meses;2 anos e 5 meses;33%;277%;35.0;29.0
